model,uniprot,target_seen,tier,hit,tot,ef_tier
ligunity_protein_ranking,P24941,1,全新 <0.35,67,750,8.9333
ligunity_protein_ranking,P24941,1,近 0.5–0.7,84,136,61.7647
ligunity_protein_ranking,P24941,1,极近 ≥0.7,0,3,0.0000
ligunity_protein_ranking,P27338,1,近 0.5–0.7,17,53,32.0755
ligunity_protein_ranking,P27338,1,极近 ≥0.7,15,24,62.5000
ligunity_protein_ranking,P27338,1,远 0.35–0.5,7,45,15.5556
ligunity_protein_ranking,P27487,1,远 0.35–0.5,12,51,23.5294
ligunity_protein_ranking,P27487,1,近 0.5–0.7,18,47,38.2979
ligunity_protein_ranking,P27487,1,全新 <0.35,0,6,0.0000
ligunity_protein_ranking,P27487,1,极近 ≥0.7,6,12,50.0000
ligunity_protein_ranking,P28074,1,远 0.35–0.5,124,258,48.0620
ligunity_protein_ranking,P28074,1,近 0.5–0.7,24,42,57.1429
ligunity_protein_ranking,P28074,1,全新 <0.35,6,24,25.0000
ligunity_protein_ranking,P28335,1,近 0.5–0.7,36,70,51.4286
ligunity_protein_ranking,P28335,1,极近 ≥0.7,34,51,66.6667
ligunity_protein_ranking,P28335,1,远 0.35–0.5,12,80,15.0000
ligunity_protein_ranking,P28335,1,全新 <0.35,1,95,1.0526
ligunity_protein_ranking,P28482,1,近 0.5–0.7,9,21,42.8571
ligunity_protein_ranking,P28482,1,远 0.35–0.5,4,126,3.1746
ligunity_protein_ranking,P28482,1,全新 <0.35,0,518,0.0000
ligunity_protein_ranking,P29274,1,远 0.35–0.5,165,411,40.1460
ligunity_protein_ranking,P29274,1,全新 <0.35,79,325,24.3077
ligunity_protein_ranking,P29274,1,近 0.5–0.7,10,34,29.4118
ligunity_protein_ranking,P29274,1,极近 ≥0.7,0,7,0.0000
ligunity_protein_ranking,P29275,1,远 0.35–0.5,89,192,46.3542
ligunity_protein_ranking,P29275,1,全新 <0.35,60,163,36.8098
ligunity_protein_ranking,P29275,1,近 0.5–0.7,2,3,66.6667
ligunity_protein_ranking,P30530,1,远 0.35–0.5,136,450,30.2222
ligunity_protein_ranking,P30530,1,近 0.5–0.7,278,433,64.2032
ligunity_protein_ranking,P30530,1,极近 ≥0.7,17,20,85.0000
ligunity_protein_ranking,P30530,1,全新 <0.35,11,25,44.0000
ligunity_protein_ranking,P30542,1,近 0.5–0.7,8,9,88.8889
ligunity_protein_ranking,P30542,1,远 0.35–0.5,14,62,22.5806
ligunity_protein_ranking,P30542,1,极近 ≥0.7,3,3,100.0000
ligunity_protein_ranking,P30542,1,全新 <0.35,11,40,27.5000
ligunity_protein_ranking,P31391,1,远 0.35–0.5,1,80,1.2500
ligunity_protein_ranking,P31391,1,全新 <0.35,1,15,6.6667
ligunity_protein_ranking,P31391,1,近 0.5–0.7,0,5,0.0000
ligunity_protein_ranking,P31645,1,远 0.35–0.5,21,87,24.1379
ligunity_protein_ranking,P31645,1,近 0.5–0.7,9,11,81.8182
ligunity_protein_ranking,P31645,1,全新 <0.35,2,10,20.0000
ligunity_protein_ranking,P31749,1,极近 ≥0.7,11,19,57.8947
ligunity_protein_ranking,P31749,1,近 0.5–0.7,96,181,53.0387
ligunity_protein_ranking,P31749,1,远 0.35–0.5,2,13,15.3846
ligunity_protein_ranking,P31751,1,近 0.5–0.7,55,105,52.3810
ligunity_protein_ranking,P31751,1,极近 ≥0.7,5,8,62.5000
ligunity_protein_ranking,P31751,1,远 0.35–0.5,1,5,20.0000
ligunity_protein_ranking,P32245,1,全新 <0.35,0,184,0.0000
ligunity_protein_ranking,P32245,1,远 0.35–0.5,0,23,0.0000
ligunity_protein_ranking,P34914,1,近 0.5–0.7,43,85,50.5882
ligunity_protein_ranking,P34914,1,远 0.35–0.5,47,111,42.3423
ligunity_protein_ranking,P34972,1,全新 <0.35,22,43,51.1628
ligunity_protein_ranking,P34972,1,远 0.35–0.5,3,9,33.3333
ligunity_protein_ranking,P34972,1,近 0.5–0.7,3,10,30.0000
ligunity_protein_ranking,P35968,1,远 0.35–0.5,34,428,7.9439
ligunity_protein_ranking,P35968,1,近 0.5–0.7,69,477,14.4654
ligunity_protein_ranking,P35968,1,极近 ≥0.7,4,18,22.2222
ligunity_protein_ranking,P35968,1,全新 <0.35,0,4,0.0000
ligunity_protein_ranking,P36888,1,近 0.5–0.7,17,118,14.4068
ligunity_protein_ranking,P36888,1,远 0.35–0.5,50,291,17.1821
ligunity_protein_ranking,P36888,1,全新 <0.35,5,90,5.5556
ligunity_protein_ranking,P36888,1,极近 ≥0.7,5,7,71.4286
ligunity_protein_ranking,P39900,1,远 0.35–0.5,16,51,31.3725
ligunity_protein_ranking,P39900,1,全新 <0.35,13,32,40.6250
ligunity_protein_ranking,P41146,1,全新 <0.35,16,53,30.1887
ligunity_protein_ranking,P41240,1,极近 ≥0.7,5,13,38.4615
ligunity_protein_ranking,P41240,1,近 0.5–0.7,8,116,6.8966
ligunity_protein_ranking,P41240,1,远 0.35–0.5,0,45,0.0000
ligunity_protein_ranking,P42330,1,近 0.5–0.7,13,41,31.7073
ligunity_protein_ranking,P42330,1,远 0.35–0.5,5,33,15.1515
ligunity_protein_ranking,P42330,1,极近 ≥0.7,2,3,66.6667
ligunity_protein_ranking,P42345,1,全新 <0.35,0,6,0.0000
ligunity_protein_ranking,P42345,1,近 0.5–0.7,0,46,0.0000
ligunity_protein_ranking,P42345,1,极近 ≥0.7,0,8,0.0000
ligunity_protein_ranking,P42345,1,远 0.35–0.5,0,20,0.0000
ligunity_protein_ranking,P43405,1,近 0.5–0.7,27,38,71.0526
ligunity_protein_ranking,P43405,1,远 0.35–0.5,19,57,33.3333
ligunity_protein_ranking,P43405,1,全新 <0.35,0,3,0.0000
ligunity_protein_ranking,P43405,1,极近 ≥0.7,5,6,83.3333
ligunity_protein_ranking,P43490,1,近 0.5–0.7,107,202,52.9703
ligunity_protein_ranking,P43490,1,全新 <0.35,2,10,20.0000
ligunity_protein_ranking,P43490,1,远 0.35–0.5,123,246,50.0000
ligunity_protein_ranking,P43490,1,极近 ≥0.7,10,24,41.6667
ligunity_protein_ranking,P47205,1,近 0.5–0.7,71,89,79.7753
ligunity_protein_ranking,P47205,1,远 0.35–0.5,1,37,2.7027
ligunity_protein_ranking,P47205,1,全新 <0.35,0,17,0.0000
ligunity_protein_ranking,P47205,1,极近 ≥0.7,3,4,75.0000
ligunity_protein_ranking,P48729,1,近 0.5–0.7,1,35,2.8571
ligunity_protein_ranking,P48729,1,远 0.35–0.5,28,91,30.7692
ligunity_protein_ranking,P48729,1,全新 <0.35,0,8,0.0000
ligunity_protein_ranking,P48730,1,近 0.5–0.7,6,43,13.9535
ligunity_protein_ranking,P48730,1,远 0.35–0.5,23,94,24.4681
ligunity_protein_ranking,P48730,1,全新 <0.35,0,7,0.0000
ligunity_protein_ranking,P49759,1,全新 <0.35,26,121,21.4876
ligunity_protein_ranking,P49759,1,远 0.35–0.5,2,7,28.5714
ligunity_protein_ranking,P49759,1,近 0.5–0.7,2,5,40.0000
ligunity_protein_ranking,P49760,1,近 0.5–0.7,32,77,41.5584
ligunity_protein_ranking,P49760,1,全新 <0.35,36,123,29.2683
ligunity_protein_ranking,P49760,1,远 0.35–0.5,27,56,48.2143
ligunity_protein_ranking,P49841,1,远 0.35–0.5,440,645,68.2171
ligunity_protein_ranking,P49841,1,全新 <0.35,167,651,25.6528
ligunity_protein_ranking,P49841,1,近 0.5–0.7,58,109,53.2110
ligunity_protein_ranking,P50053,1,远 0.35–0.5,52,298,17.4497
ligunity_protein_ranking,P50053,1,全新 <0.35,154,636,24.2138
ligunity_protein_ranking,P50053,1,近 0.5–0.7,8,9,88.8889
ligunity_protein_ranking,P50406,1,近 0.5–0.7,15,31,48.3871
ligunity_protein_ranking,P50406,1,远 0.35–0.5,4,23,17.3913
ligunity_protein_ranking,P51531,1,近 0.5–0.7,1,17,5.8824
ligunity_protein_ranking,P51531,1,远 0.35–0.5,2,52,3.8462
ligunity_protein_ranking,P51531,1,全新 <0.35,0,22,0.0000
ligunity_protein_ranking,P51532,1,近 0.5–0.7,1,17,5.8824
ligunity_protein_ranking,P51532,1,远 0.35–0.5,2,49,4.0816
ligunity_protein_ranking,P51532,1,全新 <0.35,0,16,0.0000
ligunity_protein_ranking,P53350,1,远 0.35–0.5,5,12,41.6667
ligunity_protein_ranking,P53350,1,极近 ≥0.7,0,11,0.0000
ligunity_protein_ranking,P53350,1,近 0.5–0.7,7,84,8.3333
ligunity_protein_ranking,P53396,1,远 0.35–0.5,4,7,57.1429
ligunity_protein_ranking,P53396,1,全新 <0.35,27,51,52.9412
ligunity_protein_ranking,P53634,1,近 0.5–0.7,108,165,65.4545
ligunity_protein_ranking,P53634,1,远 0.35–0.5,57,129,44.1860
ligunity_protein_ranking,P53634,1,全新 <0.35,17,106,16.0377
ligunity_protein_ranking,P53634,1,极近 ≥0.7,12,15,80.0000
ligunity_protein_ranking,P53667,1,近 0.5–0.7,10,12,83.3333
ligunity_protein_ranking,P53667,1,远 0.35–0.5,19,48,39.5833
ligunity_protein_ranking,P53671,1,近 0.5–0.7,13,16,81.2500
ligunity_protein_ranking,P53671,1,远 0.35–0.5,19,48,39.5833
ligunity_protein_ranking,P53779,1,极近 ≥0.7,2,9,22.2222
ligunity_protein_ranking,P53779,1,近 0.5–0.7,20,35,57.1429
ligunity_protein_ranking,P53779,1,远 0.35–0.5,3,21,14.2857
ligunity_protein_ranking,P56817,1,近 0.5–0.7,39,213,18.3099
ligunity_protein_ranking,P56817,1,远 0.35–0.5,9,87,10.3448
ligunity_protein_ranking,P56817,1,极近 ≥0.7,13,50,26.0000
ligunity_protein_ranking,P61073,1,近 0.5–0.7,9,39,23.0769
ligunity_protein_ranking,P61073,1,远 0.35–0.5,0,5,0.0000
ligunity_protein_ranking,P61073,1,极近 ≥0.7,0,5,0.0000
ligunity_protein_ranking,P61073,1,全新 <0.35,0,3,0.0000
ligunity_protein_ranking,P61964,1,远 0.35–0.5,16,37,43.2432
ligunity_protein_ranking,P61964,1,近 0.5–0.7,6,8,75.0000
ligunity_protein_ranking,P61964,1,极近 ≥0.7,2,5,40.0000
ligunity_protein_ranking,P78527,1,近 0.5–0.7,112,131,85.4962
ligunity_protein_ranking,P78527,1,远 0.35–0.5,98,346,28.3237
ligunity_protein_ranking,P78527,1,全新 <0.35,24,144,16.6667
ligunity_protein_ranking,P78527,1,极近 ≥0.7,11,11,100.0000
ligunity_protein_ranking,P80192,1,远 0.35–0.5,2,33,6.0606
ligunity_protein_ranking,P80192,1,全新 <0.35,4,25,16.0000
ligunity_protein_ranking,Q03111,1,远 0.35–0.5,7,81,8.6420
ligunity_protein_ranking,Q03111,1,全新 <0.35,1,15,6.6667
ligunity_protein_ranking,Q03111,1,近 0.5–0.7,2,4,50.0000
ligunity_protein_ranking,Q06124,1,远 0.35–0.5,130,263,49.4297
ligunity_protein_ranking,Q06124,1,近 0.5–0.7,93,155,60.0000
ligunity_protein_ranking,Q06124,1,全新 <0.35,15,52,28.8462
ligunity_protein_ranking,Q06124,1,极近 ≥0.7,10,17,58.8235
ligunity_protein_ranking,Q06187,1,近 0.5–0.7,215,324,66.3580
ligunity_protein_ranking,Q06187,1,远 0.35–0.5,191,515,37.0874
ligunity_protein_ranking,Q06187,1,全新 <0.35,4,54,7.4074
ligunity_protein_ranking,Q06187,1,极近 ≥0.7,80,84,95.2381
ligunity_protein_ranking,Q07817,1,近 0.5–0.7,121,123,98.3740
ligunity_protein_ranking,Q07817,1,远 0.35–0.5,31,57,54.3860
ligunity_protein_ranking,Q07817,1,全新 <0.35,26,197,13.1980
ligunity_protein_ranking,Q09472,1,近 0.5–0.7,26,38,68.4211
ligunity_protein_ranking,Q09472,1,全新 <0.35,4,7,57.1429
ligunity_protein_ranking,Q09472,1,远 0.35–0.5,22,59,37.2881
ligunity_protein_ranking,Q09472,1,极近 ≥0.7,6,8,75.0000
ligunity_protein_ranking,Q13315,1,远 0.35–0.5,30,147,20.4082
ligunity_protein_ranking,Q13315,1,极近 ≥0.7,7,7,100.0000
ligunity_protein_ranking,Q13315,1,近 0.5–0.7,39,47,82.9787
ligunity_protein_ranking,Q13315,1,全新 <0.35,5,15,33.3333
ligunity_protein_ranking,Q13464,1,近 0.5–0.7,17,27,62.9630
ligunity_protein_ranking,Q13464,1,远 0.35–0.5,34,152,22.3684
ligunity_protein_ranking,Q13464,1,全新 <0.35,1,3,33.3333
ligunity_protein_ranking,Q13546,1,远 0.35–0.5,141,462,30.5195
ligunity_protein_ranking,Q13546,1,全新 <0.35,25,85,29.4118
ligunity_protein_ranking,Q13546,1,近 0.5–0.7,20,41,48.7805
ligunity_protein_ranking,Q13547,1,近 0.5–0.7,216,394,54.8223
ligunity_protein_ranking,Q13547,1,远 0.35–0.5,239,481,49.6881
ligunity_protein_ranking,Q13547,1,极近 ≥0.7,32,85,37.6471
ligunity_protein_ranking,Q13547,1,全新 <0.35,33,84,39.2857
ligunity_protein_ranking,Q14145,1,远 0.35–0.5,5,32,15.6250
ligunity_protein_ranking,Q14145,1,极近 ≥0.7,5,7,71.4286
ligunity_protein_ranking,Q14145,1,近 0.5–0.7,52,75,69.3333
ligunity_protein_ranking,Q14145,1,全新 <0.35,1,10,10.0000
ligunity_protein_ranking,Q14833,1,远 0.35–0.5,0,117,0.0000
ligunity_protein_ranking,Q14833,1,全新 <0.35,0,54,0.0000
ligunity_protein_ranking,Q15125,1,全新 <0.35,3,120,2.5000
ligunity_protein_ranking,Q15125,1,远 0.35–0.5,1,55,1.8182
ligunity_protein_ranking,Q15858,1,远 0.35–0.5,70,296,23.6486
ligunity_protein_ranking,Q15858,1,全新 <0.35,17,273,6.2271
ligunity_protein_ranking,Q15858,1,近 0.5–0.7,27,91,29.6703
ligunity_protein_ranking,Q15910,1,全新 <0.35,0,56,0.0000
ligunity_protein_ranking,Q15910,1,远 0.35–0.5,20,53,37.7358
ligunity_protein_ranking,Q15910,1,近 0.5–0.7,295,532,55.4511
ligunity_protein_ranking,Q15910,1,极近 ≥0.7,9,94,9.5745
ligunity_protein_ranking,Q16288,1,近 0.5–0.7,13,49,26.5306
ligunity_protein_ranking,Q16288,1,极近 ≥0.7,1,5,20.0000
ligunity_protein_ranking,Q16288,1,远 0.35–0.5,13,84,15.4762
ligunity_protein_ranking,Q16288,1,全新 <0.35,2,28,7.1429
ligunity_protein_ranking,Q16552,1,全新 <0.35,24,176,13.6364
ligunity_protein_ranking,Q16552,1,远 0.35–0.5,17,86,19.7674
ligunity_protein_ranking,Q16620,1,近 0.5–0.7,14,59,23.7288
ligunity_protein_ranking,Q16620,1,极近 ≥0.7,1,5,20.0000
ligunity_protein_ranking,Q16620,1,远 0.35–0.5,12,115,10.4348
ligunity_protein_ranking,Q16620,1,全新 <0.35,2,9,22.2222
ligunity_protein_ranking,Q16769,1,近 0.5–0.7,13,17,76.4706
ligunity_protein_ranking,Q16769,1,远 0.35–0.5,5,38,13.1579
ligunity_protein_ranking,Q16769,1,极近 ≥0.7,9,12,75.0000
ligunity_protein_ranking,Q32ZE1,1,远 0.35–0.5,0,119,0.0000
ligunity_protein_ranking,Q32ZE1,1,全新 <0.35,0,31,0.0000
ligunity_protein_ranking,Q6V1X1,1,近 0.5–0.7,3,9,33.3333
ligunity_protein_ranking,Q6V1X1,1,远 0.35–0.5,29,59,49.1525
ligunity_protein_ranking,Q72547,1,近 0.5–0.7,23,53,43.3962
ligunity_protein_ranking,Q72547,1,极近 ≥0.7,9,9,100.0000
ligunity_protein_ranking,Q86TI2,1,近 0.5–0.7,3,9,33.3333
ligunity_protein_ranking,Q86TI2,1,远 0.35–0.5,23,47,48.9362
ligunity_protein_ranking,Q86W56,1,远 0.35–0.5,90,171,52.6316
ligunity_protein_ranking,Q86W56,1,近 0.5–0.7,59,128,46.0938
ligunity_protein_ranking,Q86W56,1,极近 ≥0.7,25,42,59.5238
ligunity_protein_ranking,Q86WV6,1,近 0.5–0.7,19,20,95.0000
ligunity_protein_ranking,Q86WV6,1,极近 ≥0.7,8,8,100.0000
ligunity_protein_ranking,Q86WV6,1,远 0.35–0.5,23,66,34.8485
ligunity_protein_ranking,Q86WV6,1,全新 <0.35,5,76,6.5789
ligunity_protein_ranking,Q8IVH8,1,全新 <0.35,0,164,0.0000
ligunity_protein_ranking,Q8IVH8,1,远 0.35–0.5,1,162,0.6173
ligunity_protein_ranking,Q8IVH8,1,近 0.5–0.7,1,6,16.6667
ligunity_protein_ranking,Q8N884,1,远 0.35–0.5,34,76,44.7368
ligunity_protein_ranking,Q8N884,1,近 0.5–0.7,10,12,83.3333
ligunity_protein_ranking,Q8N884,1,全新 <0.35,55,218,25.2294
ligunity_protein_ranking,Q8NEB9,1,全新 <0.35,10,37,27.0270
ligunity_protein_ranking,Q8NEB9,1,远 0.35–0.5,11,20,55.0000
ligunity_protein_ranking,Q8R4B8,1,全新 <0.35,1,38,2.6316
ligunity_protein_ranking,Q8R4B8,1,近 0.5–0.7,3,5,60.0000
ligunity_protein_ranking,Q8R4B8,1,远 0.35–0.5,3,14,21.4286
ligunity_protein_ranking,Q92633,1,全新 <0.35,2,479,0.4175
ligunity_protein_ranking,Q92633,1,远 0.35–0.5,0,80,0.0000
ligunity_protein_ranking,Q92769,1,极近 ≥0.7,16,35,45.7143
ligunity_protein_ranking,Q92769,1,近 0.5–0.7,72,130,55.3846
ligunity_protein_ranking,Q92769,1,远 0.35–0.5,74,140,52.8571
ligunity_protein_ranking,Q92769,1,全新 <0.35,11,33,33.3333
ligunity_protein_ranking,Q92793,1,近 0.5–0.7,60,60,100.0000
ligunity_protein_ranking,Q92793,1,极近 ≥0.7,7,7,100.0000
ligunity_protein_ranking,Q92793,1,全新 <0.35,5,301,1.6611
ligunity_protein_ranking,Q92793,1,远 0.35–0.5,19,69,27.5362
ligunity_protein_ranking,Q92993,1,远 0.35–0.5,0,70,0.0000
ligunity_protein_ranking,Q92993,1,近 0.5–0.7,0,3,0.0000
ligunity_protein_ranking,Q92993,1,全新 <0.35,0,20,0.0000
ligunity_protein_ranking,Q93009,1,近 0.5–0.7,124,184,67.3913
ligunity_protein_ranking,Q93009,1,远 0.35–0.5,1,70,1.4286
ligunity_protein_ranking,Q93009,1,极近 ≥0.7,25,39,64.1026
ligunity_protein_ranking,Q96RI1,1,远 0.35–0.5,1,7,14.2857
ligunity_protein_ranking,Q96RI1,1,近 0.5–0.7,21,43,48.8372
ligunity_protein_ranking,Q96RI1,1,极近 ≥0.7,9,11,81.8182
ligunity_protein_ranking,Q99640,1,近 0.5–0.7,77,88,87.5000
ligunity_protein_ranking,Q99640,1,极近 ≥0.7,3,3,100.0000
ligunity_protein_ranking,Q99640,1,全新 <0.35,2,126,1.5873
ligunity_protein_ranking,Q99640,1,远 0.35–0.5,21,69,30.4348
ligunity_protein_ranking,Q99683,1,近 0.5–0.7,35,64,54.6875
ligunity_protein_ranking,Q99683,1,远 0.35–0.5,2,6,33.3333
ligunity_protein_ranking,Q99683,1,极近 ≥0.7,2,4,50.0000
ligunity_protein_ranking,Q99814,1,全新 <0.35,29,113,25.6637
ligunity_protein_ranking,Q9BY41,1,近 0.5–0.7,67,87,77.0115
ligunity_protein_ranking,Q9BY41,1,远 0.35–0.5,69,248,27.8226
ligunity_protein_ranking,Q9BY41,1,全新 <0.35,14,44,31.8182
ligunity_protein_ranking,Q9BY41,1,极近 ≥0.7,9,14,64.2857
ligunity_protein_ranking,Q9H3N8,1,极近 ≥0.7,11,12,91.6667
ligunity_protein_ranking,Q9H3N8,1,近 0.5–0.7,17,38,44.7368
ligunity_protein_ranking,Q9H3N8,1,远 0.35–0.5,1,5,20.0000
ligunity_protein_ranking,Q9H8M2,1,近 0.5–0.7,29,60,48.3333
ligunity_protein_ranking,Q9H8M2,1,远 0.35–0.5,167,315,53.0159
ligunity_protein_ranking,Q9H8M2,1,全新 <0.35,3,12,25.0000
ligunity_protein_ranking,Q9H8M2,1,极近 ≥0.7,1,4,25.0000
ligunity_protein_ranking,Q9HAZ1,1,全新 <0.35,29,121,23.9669
ligunity_protein_ranking,Q9HAZ1,1,远 0.35–0.5,4,9,44.4444
ligunity_protein_ranking,Q9HAZ1,1,近 0.5–0.7,2,4,50.0000
ligunity_protein_ranking,Q9HBH9,1,近 0.5–0.7,16,28,57.1429
ligunity_protein_ranking,Q9HBH9,1,远 0.35–0.5,17,75,22.6667
ligunity_protein_ranking,Q9NSY1,1,全新 <0.35,0,16,0.0000
ligunity_protein_ranking,Q9NSY1,1,远 0.35–0.5,1,52,1.9231
ligunity_protein_ranking,Q9NWZ3,1,近 0.5–0.7,125,237,52.7426
ligunity_protein_ranking,Q9NWZ3,1,远 0.35–0.5,351,925,37.9459
ligunity_protein_ranking,Q9NWZ3,1,全新 <0.35,52,294,17.6871
ligunity_protein_ranking,Q9NYV4,1,极近 ≥0.7,19,33,57.5758
ligunity_protein_ranking,Q9NYV4,1,远 0.35–0.5,29,115,25.2174
ligunity_protein_ranking,Q9NYV4,1,近 0.5–0.7,16,63,25.3968
ligunity_protein_ranking,Q9NYV4,1,全新 <0.35,59,71,83.0986
ligunity_protein_ranking,Q9Y5Y9,1,全新 <0.35,37,194,19.0722
ligunity_protein_ranking,Q9Y5Y9,1,远 0.35–0.5,209,375,55.7333
ligunity_protein_ranking,Q9Y5Y9,1,近 0.5–0.7,5,63,7.9365
ligunity_protein_ranking,Q9Y5Z0,1,近 0.5–0.7,107,193,55.4404
ligunity_protein_ranking,Q9Y5Z0,1,远 0.35–0.5,19,77,24.6753
ligunity_protein_ranking,Q9Y5Z0,1,极近 ≥0.7,36,47,76.5957
ligunity_protein_ranking,C7FF05,0,远 0.35–0.5,7,42,16.6667
ligunity_protein_ranking,C7FF05,0,极近 ≥0.7,4,13,30.7692
ligunity_protein_ranking,C7FF05,0,近 0.5–0.7,10,35,28.5714
ligunity_protein_ranking,O14638,0,全新 <0.35,0,50,0.0000
ligunity_protein_ranking,O14638,0,远 0.35–0.5,0,40,0.0000
ligunity_protein_ranking,O94921,0,远 0.35–0.5,0,38,0.0000
ligunity_protein_ranking,O94921,0,近 0.5–0.7,4,59,6.7797
ligunity_protein_ranking,P01111,0,全新 <0.35,7,469,1.4925
ligunity_protein_ranking,P05622,0,近 0.5–0.7,0,106,0.0000
ligunity_protein_ranking,P05622,0,极近 ≥0.7,1,48,2.0833
ligunity_protein_ranking,P05622,0,远 0.35–0.5,0,163,0.0000
ligunity_protein_ranking,P05622,0,全新 <0.35,0,61,0.0000
ligunity_protein_ranking,P08519,1,全新 <0.35,16,28,57.1429
ligunity_protein_ranking,P08519,1,远 0.35–0.5,14,47,29.7872
ligunity_protein_ranking,P28347,0,全新 <0.35,0,96,0.0000
ligunity_protein_ranking,P28347,0,远 0.35–0.5,2,137,1.4599
ligunity_protein_ranking,P28347,0,近 0.5–0.7,0,5,0.0000
ligunity_protein_ranking,P37288,0,远 0.35–0.5,5,26,19.2308
ligunity_protein_ranking,P37288,0,全新 <0.35,2,82,2.4390
ligunity_protein_ranking,P43220,1,极近 ≥0.7,0,8,0.0000
ligunity_protein_ranking,P43220,1,远 0.35–0.5,3,24,12.5000
ligunity_protein_ranking,P43220,1,全新 <0.35,14,83,16.8675
ligunity_protein_ranking,P43220,1,近 0.5–0.7,0,14,0.0000
ligunity_protein_ranking,P56528,0,远 0.35–0.5,0,96,0.0000
ligunity_protein_ranking,P56528,0,全新 <0.35,0,6,0.0000
ligunity_protein_ranking,P97821,0,近 0.5–0.7,31,63,49.2063
ligunity_protein_ranking,P97821,0,远 0.35–0.5,5,6,83.3333
ligunity_protein_ranking,P97821,0,极近 ≥0.7,6,14,42.8571
ligunity_protein_ranking,Q15562,1,远 0.35–0.5,1,99,1.0101
ligunity_protein_ranking,Q15562,1,全新 <0.35,0,81,0.0000
ligunity_protein_ranking,Q15878,0,全新 <0.35,0,88,0.0000
ligunity_protein_ranking,Q15878,0,远 0.35–0.5,0,63,0.0000
ligunity_protein_ranking,Q92830,0,全新 <0.35,0,152,0.0000
ligunity_protein_ranking,Q92830,0,远 0.35–0.5,0,7,0.0000
ligunity_protein_ranking,Q96LB1,0,远 0.35–0.5,0,15,0.0000
ligunity_protein_ranking,Q96LB1,0,全新 <0.35,0,42,0.0000
ligunity_protein_ranking,Q96LB1,0,近 0.5–0.7,0,10,0.0000
ligunity_protein_ranking,Q99594,0,远 0.35–0.5,1,56,1.7857
ligunity_protein_ranking,Q99594,0,全新 <0.35,0,46,0.0000
ligunity_protein_ranking,J9SQF3,0,远 0.35–0.5,0,612,0.0000
ligunity_protein_ranking,J9SQF3,0,全新 <0.35,0,38,0.0000
ligunity_protein_ranking,O00411,0,远 0.35–0.5,0,191,0.0000
ligunity_protein_ranking,O00411,0,全新 <0.35,0,13,0.0000
ligunity_protein_ranking,O00411,0,近 0.5–0.7,0,23,0.0000
ligunity_protein_ranking,O00443,1,极近 ≥0.7,0,5,0.0000
ligunity_protein_ranking,O00443,1,远 0.35–0.5,0,54,0.0000
ligunity_protein_ranking,O00443,1,近 0.5–0.7,0,38,0.0000
ligunity_protein_ranking,O14578,0,近 0.5–0.7,24,51,47.0588
ligunity_protein_ranking,O14578,0,远 0.35–0.5,30,98,30.6122
ligunity_protein_ranking,O14578,0,极近 ≥0.7,2,3,66.6667
ligunity_protein_ranking,O14874,0,远 0.35–0.5,0,78,0.0000
ligunity_protein_ranking,O14874,0,近 0.5–0.7,0,24,0.0000
ligunity_protein_ranking,O14874,0,全新 <0.35,0,3,0.0000
ligunity_protein_ranking,O42275,0,近 0.5–0.7,31,52,59.6154
ligunity_protein_ranking,O42275,0,极近 ≥0.7,30,46,65.2174
ligunity_protein_ranking,O42275,0,远 0.35–0.5,0,19,0.0000
ligunity_protein_ranking,O60427,0,远 0.35–0.5,0,77,0.0000
ligunity_protein_ranking,O60427,0,全新 <0.35,0,158,0.0000
ligunity_protein_ranking,O88634,0,全新 <0.35,0,41,0.0000
ligunity_protein_ranking,O88634,0,远 0.35–0.5,0,21,0.0000
ligunity_protein_ranking,O88634,0,近 0.5–0.7,0,4,0.0000
ligunity_protein_ranking,O94782,0,全新 <0.35,0,326,0.0000
ligunity_protein_ranking,O94782,0,远 0.35–0.5,0,73,0.0000
